dec ra err type kind energy time
58.71171 222.5801 0 null gamma_ray 79.64333 1498093281.2169
68.35859 69.15134 0 null gamma_ray 199.8943 1498093281.2476
29.86383 256.62 0 null gamma_ray 266.7656 1498093281.3429
42.64262 230.5097 0 null gamma_ray 492.9669 1498093281.3527
34.98727 252.1356 0 null gamma_ray 339.5486 1498093281.3743
43.58309 235.5406 0 null gamma_ray 190.828 1498093281.5378
59.89669 81.21176 0 null gamma_ray 32.31387 1498093281.546
44.59182 241.9513 0 null gamma_ray 86.7451 1498093281.828
36.19145 238.2147 0 null gamma_ray 206.769 1498093281.9005
16.47353 282.4163 0 null gamma_ray 491.6696 1498093282.2932
45.34484 249.6783 0 null gamma_ray 288.2824 1498093282.3947
26.89095 23.41262 0 null gamma_ray 79.56332 1498093282.4545
29.76151 50.24233 0 null gamma_ray 3076.941 1498093282.5757
42.73228 221.2791 0 null gamma_ray 574.6241 1498093283.0513
35.69996 250.3094 0 null gamma_ray 109.3349 1498093283.148
41.91251 229.5091 0 null gamma_ray 137.4411 1498093283.6779
37.98011 249.1628 0 null gamma_ray 710.6393 1498093284.0115
37.69627 245.995 0 null gamma_ray 239.1326 1498093284.2452
21.32563 16.11102 0 null gamma_ray 758.0966 1498093284.4989
39.27206 246.9409 0 null gamma_ray 326.8048 1498093285.0964
42.57106 212.0905 0 null gamma_ray 160.1215 1498093286.4716
43.58864 219.8399 0 null gamma_ray 1130.604 1498093287.155
44.21763 345.2838 0 null gamma_ray 826.293 1498093287.8704
40.56569 200.9536 0 null gamma_ray 696.0786 1498093287.8997
43.79762 244.8239 0 null gamma_ray 173.9245 1498093288.0366
44.49921 216.7941 0 null gamma_ray 175.3447 1498093289.0504
38.65956 216.3965 0 null gamma_ray 167.5168 1498093289.5321
47.08512 313.6505 0 null gamma_ray 640.5269 1498093289.5599
56.62566 206.0906 0 null gamma_ray 55.33054 1498093289.6593
59.94406 186.6097 0 null gamma_ray 269.6483 1498093289.7124
40.50203 246.4757 0 null gamma_ray 2682.132 1498093289.8005
37.06808 248.985 0 null gamma_ray 192.1597 1498093289.8973
45.52829 212.7965 0 null gamma_ray 366.0154 1498093289.9728
42.79645 229.4865 0 null gamma_ray 788.8062 1498093290.011
51.2714 230.4671 0 null gamma_ray 118.6821 1498093290.2388
38.82277 208.4451 0 null gamma_ray 145.6329 1498093290.3555
41.23806 261.6127 0 null gamma_ray 111.0008 1498093290.7102
36.74638 16.21644 0 null gamma_ray 129.6799 1498093290.7405
42.75946 216.1798 0 null gamma_ray 128.2662 1498093290.8572
39.03711 249.9024 0 null gamma_ray 416.5045 1498093290.9011
36.78276 191.4616 0 null gamma_ray 368.6273 1498093290.9029
34.41223 257.6458 0 null gamma_ray 238.617 1498093291.2372
71.87563 196.0272 0 null gamma_ray 59.72856 1498093291.3017
41.08794 235.4854 0 null gamma_ray 89.61013 1498093291.6495
24.83118 270.8917 0 null gamma_ray 289.1678 1498093291.8638
39.40741 250.2702 0 null gamma_ray 152.8321 1498093292.1953
32.7263 190.3197 0 null gamma_ray 207.9042 1498093292.2522
42.19277 209.7552 0 null gamma_ray 1665.323 1498093292.5549
36.38057 319.7812 0 null gamma_ray 266.133 1498093292.8189
46.52899 276.5941 0 null gamma_ray 79.58295 1498093293.7401
64.16366 319.847 0 null gamma_ray 96.72485 1498093294.2224
45.39608 54.82066 0 null gamma_ray 108.6245 1498093294.5637
38.09454 240.062 0 null gamma_ray 655.8141 1498093295.0095
63.36471 265.8279 0 null gamma_ray 309.0447 1498093295.1733
42.59369 216.0274 0 null gamma_ray 420.834 1498093295.9907
42.60335 242.6581 0 null gamma_ray 1341.002 1498093296.0935
36.78479 217.665 0 null gamma_ray 755.5539 1498093296.4188
30.69389 253.9928 0 null gamma_ray 275.3005 1498093296.7696
32.18373 264.4474 0 null gamma_ray 3839.351 1498093296.9264
40.03769 238.3248 0 null gamma_ray 175.4464 1498093297.2147
44.34904 247.5129 0 null gamma_ray 736.6426 1498093297.2402
53.61733 49.48758 0 null gamma_ray 152.206 1498093297.3304
33.53176 205.4151 0 null gamma_ray 599.4802 1498093297.5399
36.62735 245.4756 0 null gamma_ray 358.1653 1498093297.59
15.71337 72.19891 0 null gamma_ray 171.2836 1498093297.7367
40.32226 197.5615 0 null gamma_ray 649.3793 1498093298.0189
44.06346 238.6627 0 null gamma_ray 301.6856 1498093298.1846
41.16731 225.7328 0 null gamma_ray 267.7275 1498093298.1923
41.37749 239.3999 0 null gamma_ray 516.31 1498093298.6878
39.78503 190.9096 0 null gamma_ray 515.1367 1498093298.9946
57.48679 15.29775 0 null gamma_ray 2838.717 1498093299.1296
38.81789 251.4518 0 null gamma_ray 2411.321 1498093299.2259
26.78137 275.5139 0 null gamma_ray 310.2549 1498093299.4215
42.54753 215.0977 0 null gamma_ray 434.5675 1498093299.4398
27.75361 267.3767 0 null gamma_ray 430.3812 1498093299.929
39.35777 254.1981 0 null gamma_ray 205.69 1498093300.5984
32.90734 253.7027 0 null gamma_ray 1296.986 1498093300.7836
36.44658 247.3574 0 null gamma_ray 143.3941 1498093300.9968
73.13085 89.83418 0 null gamma_ray 25.09956 1498093301.1171
29.78154 92.60735 0 null gamma_ray 174.982 1498093301.1738
75.52381 324.4692 0 null gamma_ray 125.174 1498093301.4196
33.2531 255.9126 0 null gamma_ray 344.2761 1498093301.441
41.02169 230.6068 0 null gamma_ray 128.4454 1498093301.5881
34.39603 259.9727 0 null gamma_ray 660.5353 1498093301.6594
34.08276 259.656 0 null gamma_ray 2000.464 1498093301.7952
39.07862 220.1629 0 null gamma_ray 375.8468 1498093302.6201
48.91059 314.5869 0 null gamma_ray 195.0216 1498093302.8171
25.92428 272.201 0 null gamma_ray 205.0213 1498093303.1474
64.54183 284.8618 0 null gamma_ray 66.91677 1498093303.6266
52.99659 312.2949 0 null gamma_ray 1784.052 1498093304.111
60.85615 239.0791 0 null gamma_ray 327.7548 1498093304.3817
23.09504 345.7476 0 null gamma_ray 876.3318 1498093304.888
29.45226 269.1137 0 null gamma_ray 225.8211 1498093305.3429
33.91792 257.3315 0 null gamma_ray 784.0436 1498093305.6851
38.98577 251.7431 0 null gamma_ray 809.2102 1498093306.1542
33.9239 193.6443 0 null gamma_ray 445.7935 1498093306.5918
46.05063 238.5301 0 null gamma_ray 397.5089 1498093306.7049
41.27873 255.7221 0 null gamma_ray 144.3606 1498093306.7165
18.83382 277.8796 0 null gamma_ray 801.5454 1498093306.8847
27.76571 252.9026 0 null gamma_ray 34.44792 1498093307.9575
44.31357 236.1715 0 null gamma_ray 77.43808 1498093307.9585
51.65208 324.1576 0 null gamma_ray 354.1064 1498093308.4555
46.21555 221.8315 0 null gamma_ray 388.6443 1498093308.4617
22.47596 65.9649 0 null gamma_ray 922.4709 1498093308.4654
39.742 254.6568 0 null gamma_ray 170.8445 1498093308.8868
36.90981 196.0453 0 null gamma_ray 663.5247 1498093309.1733
25.22859 264.3396 0 null gamma_ray 1150.485 1498093309.5118
39.33683 236.4207 0 null gamma_ray 346.7098 1498093309.578
23.72252 271.4005 0 null gamma_ray 222.0108 1498093309.6295
18.91517 276.9445 0 null gamma_ray 202.7304 1498093309.6781
56.86727 24.76921 0 null gamma_ray 83.09953 1498093310.6605
58.62397 55.41483 0 null gamma_ray 21.61241 1498093311.115
38.24721 249.6988 0 null gamma_ray 442.3298 1498093311.1493
74.26051 313.9369 0 null gamma_ray 242.7038 1498093311.1581
44.26809 229.953 0 null gamma_ray 1385.492 1498093312.2051
43.81871 221.9117 0 null gamma_ray 247.6563 1498093312.292
35.82285 251.4696 0 null gamma_ray 427.7821 1498093312.364
35.59097 262.6097 0 null gamma_ray 248.3509 1498093312.3925
50.96973 313.428 0 null gamma_ray 1274.883 1498093312.6973
37.24338 241.2177 0 null gamma_ray 248.9979 1498093312.9291
41.59408 253.4752 0 null gamma_ray 277.5184 1498093313.61
63.01524 258.314 0 null gamma_ray 325.115 1498093313.7024
38.14002 218.708 0 null gamma_ray 271.3849 1498093313.732
29.56726 55.6043 0 null gamma_ray 124.6268 1498093313.8408
40.1122 211.3038 0 null gamma_ray 101.2703 1498093314.2265
45.03148 219.2704 0 null gamma_ray 153.9083 1498093314.2412
57.91298 335.6093 0 null gamma_ray 55.64853 1498093314.8793
36.4884 304.5815 0 null gamma_ray 299.1919 1498093315.1434
62.30276 37.54321 0 null gamma_ray 821.0664 1498093315.2836
31.3585 263.6709 0 null gamma_ray 835.3647 1498093315.2982
51.91041 318.0523 0 null gamma_ray 385.0508 1498093315.4157
27.77208 264.9287 0 null gamma_ray 581.1736 1498093315.5778
42.90128 228.2681 0 null gamma_ray 252.6621 1498093315.6616
60.25514 347.1267 0 null gamma_ray 45.80624 1498093315.9347
41.27879 206.062 0 null gamma_ray 672.4899 1498093316.0566
71.93063 273.5399 0 null gamma_ray 80.47052 1498093316.3214
48.40561 235.5126 0 null gamma_ray 294.4444 1498093316.4542
30.79584 236.3518 0 null gamma_ray 202.4478 1498093316.6656
42.7415 231.594 0 null gamma_ray 100.967 1498093316.8109
73.99594 336.999 0 null gamma_ray 342.6234 1498093317.0694
40.4806 216.9489 0 null gamma_ray 377.2706 1498093318.1932
32.75099 11.84076 0 null gamma_ray 96.89825 1498093319.4259
34.86635 268.5815 0 null gamma_ray 71.05933 1498093319.7189
39.2653 100.0998 0 null gamma_ray 956.5856 1498093320.0462
25.23431 274.8864 0 null gamma_ray 186.7999 1498093320.427
41.52265 208.0009 0 null gamma_ray 806.908 1498093320.6236
42.64531 222.6617 0 null gamma_ray 358.9135 1498093320.7121
56.79675 344.6416 0 null gamma_ray 47.34819 1498093321.2347
33.30432 267.8138 0 null gamma_ray 106.1313 1498093321.4377
29.90832 269.9297 0 null gamma_ray 664.4837 1498093321.4472
37.79949 217.7284 0 null gamma_ray 218.0629 1498093321.8067
41.34606 237.5446 0 null gamma_ray 262.1075 1498093322.1584
39.62233 248.5989 0 null gamma_ray 228.8131 1498093322.5559
36.3573 253.2556 0 null gamma_ray 185.2785 1498093322.965
33.40179 246.3961 0 null gamma_ray 159.852 1498093323.1982
36.33028 235.9215 0 null gamma_ray 77.61459 1498093323.2378
31.11181 202.33 0 null gamma_ray 193.6252 1498093323.2706
62.05342 313.0169 0 null gamma_ray 37.93546 1498093323.357
42.47911 233.2002 0 null gamma_ray 1351.509 1498093323.5406
43.87752 233.8211 0 null gamma_ray 403.6765 1498093323.6069
68.59457 25.8151 0 null gamma_ray 428.2863 1498093323.6164
41.67479 207.3035 0 null gamma_ray 122.8977 1498093323.8413
38.1679 255.4996 0 null gamma_ray 720.4629 1498093323.9217
43.06901 234.9144 0 null gamma_ray 1621.869 1498093324.44
37.84248 199.2608 0 null gamma_ray 1259.044 1498093324.6855
34.01417 253.4445 0 null gamma_ray 379.4954 1498093325.1585
25.21712 269.9849 0 null gamma_ray 681.2226 1498093325.5667
74.73528 328.4157 0 null gamma_ray 47.0034 1498093325.6012
33.32587 249.5026 0 null gamma_ray 238.5317 1498093325.7661
36.27639 254.9686 0 null gamma_ray 148.5311 1498093326.1163
36.89622 258.2694 0 null gamma_ray 74.00761 1498093326.2494
72.6212 23.51728 0 null gamma_ray 36.60534 1498093326.3668
36.20687 256.8135 0 null gamma_ray 709.362 1498093326.3685
39.87873 242.9412 0 null gamma_ray 216.4025 1498093326.4456
69.17194 46.29298 0 null gamma_ray 83.18568 1498093326.5005
46.74123 215.1018 0 null gamma_ray 53.88039 1498093326.632
41.99994 248.6101 0 null gamma_ray 100.6484 1498093326.9805
79.69019 342.1807 0 null gamma_ray 514.7532 1498093327.0789
33.12509 261.8519 0 null gamma_ray 971.761 1498093327.2659
39.75757 268.5706 0 null gamma_ray 531.7599 1498093327.434
29.60707 266.224 0 null gamma_ray 302.4754 1498093327.7297
24.25281 274.3952 0 null gamma_ray 1009.987 1498093327.8257
32.03015 268.239 0 null gamma_ray 726.3871 1498093327.8441
36.57048 235.5588 0 null gamma_ray 289.2371 1498093327.9046
29.15774 262.049 0 null gamma_ray 310.23 1498093327.9286
40.92959 230.9698 0 null gamma_ray 186.1592 1498093327.9651
28.28682 262.6673 0 null gamma_ray 313.4204 1498093328.3508
43.49228 227.2025 0 null gamma_ray 198.4971 1498093328.4725
54.80542 1.36122 0 null gamma_ray 39.16927 1498093328.4778
43.79253 311.9826 0 null gamma_ray 271.241 1498093328.8735
34.76651 255.5075 0 null gamma_ray 199.9129 1498093329.4937
32.98929 188.1493 0 null gamma_ray 415.0309 1498093329.5381
36.68042 223.434 0 null gamma_ray 296.3174 1498093329.5973
38.69901 248.7325 0 null gamma_ray 441.4568 1498093329.6903
43.35696 232.4795 0 null gamma_ray 204.8793 1498093329.9365
40.82661 244.3835 0 null gamma_ray 239.7745 1498093330.1025
70.88404 198.7523 0 null gamma_ray 192.0623 1498093330.577
30.86444 269.5424 0 null gamma_ray 240.9975 1498093330.6907
23.98897 96.78363 0 null gamma_ray 457.5099 1498093330.7328
35.1795 258.3964 0 null gamma_ray 907.8085 1498093330.8644
29.02693 265.8966 0 null gamma_ray 410.9634 1498093331.3775
49.69537 248.6684 0 null gamma_ray 202.8365 1498093331.4108
16.55832 278.1182 0 null gamma_ray 540.8439 1498093331.5592
45.97783 225.383 0 null gamma_ray 202.5621 1498093331.8285
25.10915 262.1606 0 null gamma_ray 180.882 1498093331.8418
33.46923 248.4566 0 null gamma_ray 166.9712 1498093332.1162
34.75074 84.20033 0 null gamma_ray 287.4869 1498093332.657
41.21259 218.5593 0 null gamma_ray 293.4743 1498093333.0965
38.47916 199.3249 0 null gamma_ray 146.2343 1498093333.0991
37.42535 253.7202 0 null gamma_ray 208.6004 1498093333.4819
41.38002 308.1834 0 null gamma_ray 8413.327 1498093334.2517
42.41018 227.2329 0 null gamma_ray 430.9043 1498093334.2977
61.688 299.4337 0 null gamma_ray 80.3856 1498093334.3225
28.94395 266.5528 0 null gamma_ray 197.2796 1498093334.5266
42.94301 228.9685 0 null gamma_ray 160.2223 1498093334.626
35.68877 240.0528 0 null gamma_ray 499.9925 1498093334.9564
76.02596 35.7625 0 null gamma_ray 49.83086 1498093335.0122
36.73814 250.3853 0 null gamma_ray 188.5683 1498093335.2138
62.35968 28.52632 0 null gamma_ray 374.3884 1498093335.6348
65.82947 45.80696 0 null gamma_ray 42.64805 1498093336.1392
30.06577 303.5251 0 null gamma_ray 176.329 1498093336.3208
18.80574 6.418683 0 null gamma_ray 471.04 1498093336.3547
34.04388 259.6208 0 null gamma_ray 697.2708 1498093336.8869
28.70969 265.4399 0 null gamma_ray 482.4915 1498093336.9705
70.59376 37.94947 0 null gamma_ray 307.5935 1498093337.0278
37.93579 255.9093 0 null gamma_ray 95.79845 1498093337.0384
38.10316 254.0555 0 null gamma_ray 94.97472 1498093337.158
49.82114 155.0913 0 null gamma_ray 88.27921 1498093338.0684
23.85147 275.3561 0 null gamma_ray 1979.531 1498093338.2161
36.01754 261.1266 0 null gamma_ray 214.8402 1498093338.6562
33.0359 260.6246 0 null gamma_ray 321.5236 1498093338.9273
43.78852 251.7947 0 null gamma_ray 73.99699 1498093339.1093
38.94121 255.9817 0 null gamma_ray 609.8789 1498093339.1682
41.15429 243.2578 0 null gamma_ray 145.0979 1498093339.7821
35.38533 238.4399 0 null gamma_ray 867.2263 1498093339.8356
31.72282 248.7837 0 null gamma_ray 1954.431 1498093340.0182
39.84941 237.0012 0 null gamma_ray 334.6358 1498093340.3501
32.01173 243.7654 0 null gamma_ray 558.1465 1498093340.6128
67.72046 38.34285 0 null gamma_ray 55.47374 1498093340.6774
48.46291 240.9177 0 null gamma_ray 202.213 1498093340.7703
39.11007 248.2906 0 null gamma_ray 122.4105 1498093340.7904
36.91238 246.8814 0 null gamma_ray 459.6144 1498093341.3308
39.20736 237.7943 0 null gamma_ray 521.0976 1498093341.4251
31.29376 218.3476 0 null gamma_ray 225.8966 1498093341.4473
41.13159 241.7498 0 null gamma_ray 2336.343 1498093342.3272
33.99561 251.9492 0 null gamma_ray 375.7411 1498093342.4113
47.07695 215.9003 0 null gamma_ray 177.6062 1498093342.4259
40.00058 247.4595 0 null gamma_ray 629.3074 1498093342.6925
37.30703 224.8141 0 null gamma_ray 220.8167 1498093343.7552
54.39058 328.6156 0 null gamma_ray 489.2314 1498093343.9286
65.82531 113.3195 0 null gamma_ray 66.99631 1498093344.0173
39.36102 207.964 0 null gamma_ray 625.8286 1498093344.5323
11.16068 49.85807 0 null gamma_ray 230.8289 1498093344.699
46.85838 212.6526 0 null gamma_ray 31.51576 1498093344.8175
42.14133 239.7013 0 null gamma_ray 477.9221 1498093345.0123
43.23253 214.6084 0 null gamma_ray 1285.19 1498093345.234
37.87652 244.142 0 null gamma_ray 188.6419 1498093345.4029
28.7886 134.1891 0 null gamma_ray 504.8916 1498093345.4596
36.40419 199.4677 0 null gamma_ray 155.1618 1498093345.9851
39.59091 232.2481 0 null gamma_ray 175.0681 1498093346.1568
26.27418 275.1904 0 null gamma_ray 936.7124 1498093346.1847
34.91105 240.7294 0 null gamma_ray 204.7061 1498093347.4339
35.88102 259.6096 0 null gamma_ray 993.77 1498093347.4822
37.65357 257.2 0 null gamma_ray 156.456 1498093347.5195
37.04838 206.2463 0 null gamma_ray 392.6649 1498093347.946
55.54528 52.91209 0 null gamma_ray 191.2812 1498093348.1867
61.38975 8.556756 0 null gamma_ray 124.8316 1498093349.6388
38.63679 209.0973 0 null gamma_ray 131.6326 1498093349.8007
36.69648 258.2832 0 null gamma_ray 2098.016 1498093350.1957
43.87914 209.2869 0 null gamma_ray 120.1713 1498093350.2047
27.91676 270.9866 0 null gamma_ray 2488.925 1498093350.2852
30.49649 267.3886 0 null gamma_ray 1440.57 1498093350.3603
40.62626 305.5923 0 null gamma_ray 1002.01 1498093350.8304
44.02018 209.816 0 null gamma_ray 341.2183 1498093350.9978
34.39439 268.8214 0 null gamma_ray 817.1541 1498093351.0894
42.48202 218.4001 0 null gamma_ray 1112.398 1498093351.1435
34.83734 260.7756 0 null gamma_ray 983.7831 1498093351.6486
45.24169 87.90564 0 null gamma_ray 189.7277 1498093351.816
37.24848 251.0702 0 null gamma_ray 92.35472 1498093352.8825
46.31333 241.1054 0 null gamma_ray 426.2378 1498093353.0647
34.97517 265.0031 0 null gamma_ray 195.5795 1498093353.2472
42.05415 240.8974 0 null gamma_ray 101.8086 1498093353.2625
41.76303 241.063 0 null gamma_ray 276.2761 1498093353.5104
42.26501 214.5104 0 null gamma_ray 870.2816 1498093354.4594
52.38672 70.09571 0 null gamma_ray 454.6746 1498093354.6309
43.91993 232.6149 0 null gamma_ray 247.3348 1498093354.7275
59.46978 198.4168 0 null gamma_ray 36.48236 1498093354.901
41.34039 247.5096 0 null gamma_ray 881.1902 1498093355.0925
65.33802 7.445735 0 null gamma_ray 350.9302 1498093355.2925
31.86012 265.0623 0 null gamma_ray 221.111 1498093355.4771
31.00578 226.768 0 null gamma_ray 366.0485 1498093355.8894
59.0807 53.01878 0 null gamma_ray 1339.086 1498093356.0079
66.44336 35.73926 0 null gamma_ray 579.3976 1498093356.046
44.24771 211.5128 0 null gamma_ray 91.72076 1498093356.3792
37.99262 216.0162 0 null gamma_ray 190.4633 1498093357.0564
28.36319 272.5251 0 null gamma_ray 320.2224 1498093357.9255
42.3142 229.3816 0 null gamma_ray 134.7471 1498093358.6451
30.80027 269.4101 0 null gamma_ray 501.0181 1498093358.7615
34.45328 255.8944 0 null gamma_ray 79.3751 1498093359.1472
42.70314 224.0171 0 null gamma_ray 3621.281 1498093359.2271
38.37058 259.4342 0 null gamma_ray 418.8738 1498093359.7987
34.05679 183.3615 0 null gamma_ray 595.4638 1498093360.2854
74.59747 314.9827 0 null gamma_ray 37.39304 1498093360.6327
27.65313 273.688 0 null gamma_ray 2384.833 1498093360.6851
61.2833 35.57542 0 null gamma_ray 196.1186 1498093361.0946
33.82123 261.9499 0 null gamma_ray 655.878 1498093361.439
43.46198 237.1295 0 null gamma_ray 865.998 1498093361.7232
28.5686 280.9196 0 null gamma_ray 91.43047 1498093361.7766
41.93571 221.6342 0 null gamma_ray 473.9674 1498093362.0199
39.67945 248.8331 0 null gamma_ray 183.9318 1498093362.3766
43.19365 260.2013 0 null gamma_ray 41.13968 1498093362.7812
72.88088 36.64093 0 null gamma_ray 1068.005 1498093363.1531
39.54334 306.2013 0 null gamma_ray 205.1103 1498093363.1559
59.00568 36.19362 0 null gamma_ray 69.84101 1498093364.6022
27.80829 281.0395 0 null gamma_ray 459.5716 1498093364.7886
43.23839 232.7749 0 null gamma_ray 224.4839 1498093365.4327
39.78999 194.3787 0 null gamma_ray 75.0476 1498093365.8752
59.44897 278.6666 0 null gamma_ray 1037.436 1498093366.355
50.72007 70.94386 0 null gamma_ray 135.4543 1498093366.4016
41.39231 226.0718 0 null gamma_ray 457.5121 1498093366.4459
41.34217 313.7252 0 null gamma_ray 309.8579 1498093366.7251
52.42155 95.48695 0 null gamma_ray 88.54823 1498093366.8033
22.04676 278.92 0 null gamma_ray 3635.509 1498093366.832
39.20242 243.5965 0 null gamma_ray 352.5845 1498093367.0151
41.49247 253.3337 0 null gamma_ray 386.0219 1498093367.4558
39.36435 205.0977 0 null gamma_ray 351.2331 1498093367.7782
42.34574 240.2763 0 null gamma_ray 900.6647 1498093368.0206
29.40903 185.9386 0 null gamma_ray 72.13655 1498093368.0297
47.85506 233.8976 0 null gamma_ray 46.06165 1498093368.1956
